age_woe,duration_woe,check_status_woe,history_woe,credit_woe,credibility
0.399367528,0.731051537,-0.884573957,-0.511622119,0.549393424,0
0.059433153,0.014104606,0.557265029,-0.052527101,-0.035421123,0
-0.000558191,-0.813775168,-0.884573957,-0.511622119,-0.035421123,0
0.059433153,1.297740964,0.557265029,-0.511622119,-0.523178392,0
0.399367528,0.731051537,-0.884573957,-0.052527101,0.549393424,0
0.059433153,-0.547639597,0.557265029,-0.052527101,0.549393424,0
-0.291595972,-0.547639597,0.557265029,-0.052527101,-0.035421123,0
0.399367528,-0.813775168,-0.884573957,-0.511622119,-0.035421123,0
0.059433153,-0.813775168,0.557265029,-0.052527101,-0.035421123,0
-0.000558191,-0.813775168,-0.451985124,-0.052527101,-0.035421123,0
0.399367528,1.297740964,-0.884573957,-0.052527101,-0.035421123,0
0.399367528,0.731051537,0.557265029,-0.052527101,0.549393424,0
-0.62261703,-1.901033884,0.557265029,-0.511622119,-0.035421123,0
-0.291595972,-1.901033884,-0.884573957,-0.052527101,-0.486312367,0
-0.338614942,-1.901033884,-0.884573957,-0.052527101,-0.035421123,0
-0.338614942,-0.547639597,-0.451985124,-0.052527101,-0.486312367,0
0.399367528,-0.547639597,-0.884573957,-0.511622119,-0.035421123,0
0.399367528,-0.547639597,0.557265029,-0.511622119,-0.035421123,0
-0.000558191,0.731051537,-0.884573957,-0.052527101,0.549393424,0
-0.000558191,-1.901033884,0.557265029,-0.511622119,-0.486312367,0
-0.000558191,-0.547639597,-0.884573957,-0.052527101,0.549393424,0
-0.338614942,0.731051537,0.557265029,-0.052527101,-0.523178392,0
0.059433153,0.731051537,0.557265029,1.14363597,0.549393424,0
0.059433153,-0.547639597,-0.884573957,-0.052527101,-0.035421123,0
0.059433153,-0.547639597,-0.884573957,-0.052527101,-0.486312367,0
0.059433153,-1.901033884,0.557265029,-0.052527101,-0.486312367,0
0.399367528,0.014104606,-0.884573957,-0.052527101,-0.523178392,0
0.399367528,0.014104606,-0.884573957,-0.511622119,-0.035421123,0
0.399367528,1.297740964,0.557265029,-0.052527101,-0.035421123,0
0.399367528,-0.547639597,0.557265029,-0.511622119,-0.035421123,0
-0.338614942,-0.813775168,0.557265029,-0.052527101,-0.486312367,0
0.399367528,0.014104606,0.557265029,-0.052527101,-0.035421123,0
0.059433153,0.014104606,-0.884573957,-0.511622119,-0.035421123,0
0.399367528,-0.813775168,-0.884573957,-0.052527101,-0.035421123,0
0.399367528,0.731051537,0.557265029,-0.511622119,0.549393424,0
0.399367528,-1.901033884,-0.884573957,-0.052527101,-0.035421123,0
-0.62261703,0.014104606,-0.884573957,-0.052527101,-0.486312367,0
-0.000558191,0.014104606,-0.884573957,-0.052527101,-0.035421123,0
-0.291595972,-0.813775168,-0.884573957,-0.052527101,-0.035421123,0
0.399367528,0.014104606,-0.884573957,-0.511622119,-0.486312367,0
-0.62261703,-0.813775168,-0.884573957,-0.052527101,-0.486312367,0
0.059433153,0.731051537,0.557265029,1.14363597,0.549393424,0
-0.338614942,-0.547639597,0.557265029,-0.511622119,-0.035421123,0
-0.338614942,-1.901033884,-0.884573957,-0.511622119,0.549393424,0
-0.62261703,0.014104606,0.557265029,-0.052527101,-0.035421123,0
0.059433153,-1.901033884,-0.884573957,-0.511622119,-0.035421123,0
-0.62261703,0.014104606,0.557265029,-0.052527101,-0.035421123,0
0.399367528,1.297740964,-0.884573957,-0.052527101,-0.035421123,0
0.059433153,0.731051537,0.557265029,-0.052527101,-0.523178392,0
0.059433153,-0.547639597,-0.884573957,-0.052527101,0.549393424,0
-0.000558191,0.014104606,-0.884573957,-0.052527101,-0.486312367,0
0.399367528,-0.547639597,-0.884573957,-0.511622119,-0.035421123,0
0.059433153,0.731051537,-0.884573957,-0.052527101,-0.035421123,0
-0.338614942,-0.547639597,-0.884573957,-0.511622119,-0.035421123,0
-0.338614942,-0.813775168,0.557265029,-0.052527101,-0.486312367,0
0.059433153,0.731051537,-0.884573957,-0.052527101,0.549393424,0
-0.338614942,0.014104606,-0.884573957,-0.052527101,-0.486312367,0
-0.291595972,-0.547639597,0.557265029,-0.052527101,0.549393424,0
-0.338614942,-1.901033884,0.557265029,-0.052527101,-0.486312367,0
-0.338614942,0.014104606,-0.884573957,-0.052527101,-0.486312367,0
-0.291595972,0.014104606,-0.884573957,-0.052527101,-0.523178392,0
-0.62261703,0.014104606,-0.884573957,-0.052527101,-0.486312367,0
0.399367528,-0.547639597,-0.884573957,-0.511622119,-0.035421123,0
0.399367528,-0.547639597,-0.884573957,-0.052527101,-0.486312367,0
0.059433153,-0.813775168,-0.451985124,-0.511622119,-0.486312367,0
-0.62261703,0.014104606,-0.451985124,-0.511622119,-0.035421123,0
-0.291595972,-0.547639597,0.557265029,1.785489856,-0.035421123,0
-0.338614942,-0.813775168,-0.884573957,-0.052527101,-0.035421123,0
-0.62261703,-0.547639597,-0.884573957,-0.052527101,0.549393424,0
0.059433153,-0.813775168,0.557265029,-0.052527101,-0.486312367,0
-0.338614942,-0.813775168,-0.884573957,-0.511622119,-0.486312367,0
0.399367528,0.014104606,0.557265029,-0.511622119,-0.035421123,0
-0.338614942,0.731051537,0.557265029,-0.052527101,0.549393424,0
-0.338614942,-0.547639597,-0.884573957,-0.511622119,0.549393424,0
-0.291595972,-0.813775168,-0.884573957,-0.511622119,-0.486312367,0
-0.291595972,-0.813775168,-0.451985124,-0.052527101,-0.486312367,0
0.059433153,0.731051537,-0.884573957,-0.052527101,-0.035421123,0
0.399367528,-0.813775168,-0.884573957,-0.052527101,-0.035421123,0
-0.291595972,-0.813775168,0.557265029,-0.052527101,-0.486312367,0
-0.291595972,-0.813775168,0.557265029,1.785489856,-0.486312367,0
0.059433153,0.014104606,-0.884573957,-0.511622119,-0.523178392,0
0.059433153,-0.547639597,-0.451985124,-0.052527101,0.549393424,0
0.399367528,-0.547639597,0.557265029,-0.052527101,-0.035421123,0
0.399367528,0.014104606,-0.884573957,1.785489856,-0.035421123,0
-0.291595972,-0.813775168,0.557265029,-0.052527101,-0.035421123,0
-0.62261703,0.731051537,-0.884573957,-0.052527101,-0.486312367,0
-0.000558191,0.731051537,-0.884573957,-0.052527101,0.549393424,0
0.059433153,-0.547639597,0.557265029,-0.052527101,0.549393424,0
-0.338614942,-0.813775168,-0.884573957,-0.511622119,-0.486312367,0
0.059433153,-0.813775168,0.557265029,-0.052527101,-0.035421123,0
-0.62261703,0.731051537,0.557265029,-0.511622119,-0.035421123,0
-0.000558191,-1.901033884,-0.884573957,-0.052527101,-0.486312367,0
0.399367528,-0.813775168,0.557265029,-0.052527101,-0.035421123,0
0.059433153,-0.547639597,-0.884573957,-0.052527101,-0.035421123,0
-0.338614942,0.731051537,0.557265029,1.14363597,0.549393424,0
-0.62261703,0.731051537,-0.884573957,-0.511622119,0.549393424,0
-0.000558191,0.731051537,-0.884573957,-0.052527101,0.549393424,0
-0.338614942,-0.547639597,0.557265029,-0.052527101,-0.035421123,0
0.059433153,0.014104606,0.557265029,-0.052527101,-0.523178392,0
0.399367528,-0.813775168,-0.451985124,-0.052527101,-0.486312367,0
-0.291595972,-0.813775168,-0.884573957,-0.052527101,-0.486312367,0
-0.338614942,0.731051537,0.557265029,-0.052527101,0.549393424,0
-0.338614942,0.014104606,-0.451985124,1.785489856,-0.486312367,0
-0.338614942,0.731051537,0.557265029,-0.052527101,0.549393424,0
0.399367528,-0.547639597,-0.884573957,-0.511622119,0.549393424,0
-0.338614942,-1.901033884,-0.451985124,-0.511622119,-0.486312367,0
0.399367528,-0.547639597,-0.884573957,-0.052527101,-0.035421123,0
-0.291595972,-0.813775168,0.557265029,-0.052527101,-0.486312367,0
0.059433153,-0.547639597,-0.884573957,-0.052527101,0.549393424,0
-0.291595972,0.014104606,0.557265029,-0.052527101,-0.035421123,0
-0.000558191,0.731051537,-0.884573957,1.14363597,0.549393424,0
-0.338614942,-0.813775168,-0.451985124,-0.052527101,-0.486312367,0
-0.62261703,-0.547639597,-0.884573957,-0.052527101,-0.035421123,0
0.059433153,-0.813775168,-0.884573957,-0.052527101,-0.486312367,0
0.399367528,0.731051537,-0.884573957,-0.052527101,-0.523178392,0
0.399367528,-0.813775168,0.557265029,-0.052527101,-0.035421123,0
-0.338614942,-0.813775168,-0.884573957,-0.511622119,-0.486312367,0
-0.291595972,-0.813775168,0.557265029,-0.052527101,-0.486312367,0
-0.338614942,-0.813775168,0.557265029,-0.511622119,-0.486312367,0
0.059433153,-0.813775168,0.557265029,-0.052527101,-0.035421123,0
0.399367528,-0.547639597,-0.884573957,-0.511622119,-0.035421123,0
0.059433153,-0.547639597,0.557265029,-0.052527101,-0.035421123,0
-0.000558191,-0.547639597,-0.884573957,-0.052527101,0.549393424,0
0.059433153,-0.547639597,-0.884573957,-0.052527101,-0.523178392,0
0.399367528,0.731051537,-0.884573957,-0.511622119,0.549393424,0
0.059433153,0.731051537,-0.884573957,-0.052527101,0.549393424,0
-0.338614942,-0.547639597,0.557265029,-0.052527101,-0.035421123,0
-0.000558191,-1.901033884,0.557265029,-0.052527101,-0.486312367,0
0.399367528,0.731051537,0.557265029,1.785489856,-0.035421123,0
0.059433153,1.297740964,-0.884573957,-0.052527101,-0.486312367,0
0.059433153,-1.901033884,0.557265029,-0.052527101,-0.486312367,0
0.399367528,0.014104606,-0.884573957,1.785489856,-0.035421123,0
-0.291595972,-0.547639597,-0.884573957,-0.052527101,-0.035421123,0
-0.338614942,-0.813775168,-0.884573957,-0.511622119,-0.035421123,0
0.399367528,0.014104606,-0.884573957,-0.052527101,-0.035421123,0
0.059433153,-0.547639597,-0.884573957,-0.511622119,-0.035421123,0
0.399367528,-1.901033884,-0.451985124,-0.511622119,-0.486312367,0
0.399367528,0.731051537,0.557265029,1.785489856,-0.523178392,0
-0.338614942,0.731051537,0.557265029,-0.052527101,-0.523178392,0
0.059433153,-1.901033884,-0.884573957,-0.052527101,-0.523178392,0
-0.000558191,-0.813775168,0.557265029,-0.052527101,-0.486312367,0
-0.338614942,-0.813775168,0.557265029,-0.511622119,-0.486312367,0
-0.000558191,-0.813775168,0.557265029,-0.052527101,-0.035421123,0
-0.338614942,-0.813775168,-0.884573957,-0.052527101,-0.035421123,0
-0.000558191,-0.547639597,-0.884573957,-0.511622119,0.549393424,0
0.059433153,-0.813775168,-0.884573957,-0.052527101,-0.486312367,0
-0.000558191,-0.547639597,0.557265029,-0.052527101,0.549393424,0
-0.291595972,0.731051537,-0.884573957,-0.052527101,0.549393424,0
0.399367528,-1.901033884,-0.884573957,-0.511622119,-0.035421123,0
-0.000558191,0.731051537,-0.884573957,-0.052527101,0.549393424,0
-0.000558191,0.731051537,0.557265029,-0.511622119,0.549393424,0
-0.62261703,-0.547639597,0.557265029,-0.052527101,0.549393424,0
0.399367528,0.731051537,-0.884573957,-0.511622119,0.549393424,0
0.399367528,0.014104606,-0.884573957,-0.052527101,-0.035421123,0
0.059433153,-0.813775168,0.557265029,-0.511622119,-0.035421123,0
-0.338614942,-0.813775168,-0.884573957,-0.052527101,-0.035421123,0
-0.62261703,0.014104606,-0.884573957,-0.511622119,-0.486312367,0
0.059433153,0.014104606,-0.884573957,-0.511622119,-0.035421123,0
-0.338614942,0.731051537,-0.884573957,-0.511622119,0.549393424,0
-0.000558191,-0.547639597,-0.884573957,-0.511622119,-0.035421123,0
-0.000558191,-1.901033884,0.557265029,-0.052527101,-0.486312367,0
-0.338614942,0.014104606,0.557265029,-0.052527101,-0.523178392,0
0.399367528,0.014104606,0.557265029,-0.511622119,-0.035421123,0
-0.338614942,0.014104606,0.557265029,-0.511622119,-0.035421123,0
0.059433153,0.014104606,-0.884573957,-0.511622119,-0.035421123,0
0.059433153,1.297740964,0.557265029,-0.511622119,-0.523178392,0
-0.291595972,0.731051537,-0.884573957,-0.052527101,0.549393424,0
-0.291595972,0.014104606,0.557265029,-0.052527101,-0.523178392,0
-0.000558191,-1.901033884,-0.884573957,-0.052527101,-0.486312367,0
-0.338614942,-0.547639597,-0.884573957,-0.052527101,-0.523178392,0
-0.291595972,1.297740964,-0.884573957,-0.511622119,-0.035421123,0
0.059433153,0.731051537,0.557265029,-0.052527101,-0.523178392,0
0.399367528,-0.813775168,-0.884573957,-0.052527101,-0.035421123,0
0.059433153,-0.547639597,-0.451985124,-0.052527101,0.549393424,0
0.059433153,-1.901033884,-0.884573957,-0.511622119,-0.035421123,0
-0.338614942,0.014104606,-0.884573957,-0.052527101,-0.035421123,0
0.399367528,0.731051537,-0.884573957,-0.052527101,0.549393424,0
-0.291595972,0.731051537,-0.451985124,-0.052527101,-0.523178392,0
-0.291595972,0.014104606,0.557265029,-0.052527101,0.549393424,0
0.059433153,-1.901033884,-0.884573957,-0.052527101,-0.523178392,0
0.059433153,0.014104606,0.557265029,-0.052527101,-0.035421123,0
0.399367528,1.297740964,-0.884573957,-0.052527101,-0.035421123,0
-0.62261703,-1.901033884,-0.884573957,-0.511622119,-0.486312367,0
-0.291595972,-0.813775168,-0.451985124,-0.052527101,-0.486312367,0
-0.000558191,0.014104606,-0.884573957,-0.511622119,-0.035421123,0
-0.62261703,0.014104606,-0.884573957,-0.052527101,-0.486312367,0
-0.62261703,0.014104606,-0.884573957,-0.511622119,-0.486312367,0
-0.338614942,0.731051537,0.557265029,1.785489856,0.549393424,0
-0.000558191,0.731051537,0.557265029,-0.052527101,-0.035421123,0
-0.338614942,0.014104606,0.557265029,-0.511622119,-0.035421123,0
0.059433153,-0.813775168,-0.884573957,-0.052527101,-0.486312367,0
-0.000558191,-0.813775168,0.557265029,-0.052527101,-0.486312367,0
0.399367528,-0.813775168,0.557265029,-0.052527101,-0.035421123,0
-0.62261703,0.731051537,-0.884573957,-0.052527101,0.549393424,0
-0.62261703,-0.813775168,-0.884573957,-0.052527101,-0.035421123,0
-0.000558191,0.731051537,-0.884573957,-0.052527101,0.549393424,0
0.399367528,0.731051537,0.557265029,-0.052527101,-0.035421123,0
0.399367528,-0.813775168,0.557265029,-0.052527101,-0.035421123,0
0.399367528,-0.813775168,-0.884573957,-0.052527101,-0.486312367,0
-0.338614942,0.014104606,-0.884573957,-0.052527101,-0.523178392,0
0.399367528,0.731051537,0.557265029,-0.052527101,0.549393424,0
-0.291595972,-0.813775168,0.557265029,-0.052527101,-0.035421123,0
-0.000558191,0.731051537,-0.884573957,-0.052527101,-0.035421123,0
-0.000558191,-0.813775168,-0.884573957,-0.052527101,-0.035421123,0
-0.62261703,-0.813775168,-0.884573957,-0.511622119,-0.035421123,0
0.399367528,1.297740964,0.557265029,1.14363597,0.549393424,0
0.399367528,1.297740964,0.557265029,-0.052527101,-0.035421123,0
0.059433153,-0.813775168,-0.884573957,-0.052527101,-0.486312367,0
-0.291595972,0.014104606,0.557265029,-0.052527101,0.549393424,0
-0.291595972,-1.901033884,-0.884573957,-0.052527101,-0.486312367,0
0.059433153,0.014104606,0.557265029,-0.511622119,-0.035421123,0
0.059433153,-0.547639597,-0.884573957,-0.052527101,0.549393424,0
-0.000558191,-0.813775168,-0.884573957,-0.511622119,-0.523178392,0
-0.338614942,-1.901033884,-0.884573957,-0.052527101,-0.486312367,0
-0.62261703,-0.813775168,-0.884573957,-0.052527101,-0.035421123,0
-0.291595972,0.731051537,-0.884573957,-0.052527101,0.549393424,0
0.399367528,-0.813775168,0.557265029,-0.052527101,-0.486312367,0
-0.000558191,-0.547639597,-0.884573957,-0.511622119,0.549393424,0
-0.000558191,-0.813775168,-0.884573957,-0.511622119,-0.486312367,0
-0.338614942,-0.547639597,-0.884573957,-0.511622119,0.549393424,0
-0.62261703,0.731051537,-0.884573957,-0.511622119,0.549393424,0
-0.000558191,-0.547639597,0.557265029,-0.511622119,-0.523178392,0
0.399367528,0.014104606,0.557265029,-0.052527101,-0.486312367,0
0.399367528,0.731051537,0.557265029,-0.052527101,-0.035421123,0
-0.338614942,-0.813775168,-0.884573957,-0.052527101,-0.486312367,0
0.399367528,-0.547639597,0.557265029,-0.052527101,-0.035421123,0
0.399367528,0.014104606,-0.884573957,-0.052527101,-0.486312367,0
0.399367528,-0.547639597,-0.884573957,-0.052527101,-0.486312367,0
0.399367528,0.731051537,0.557265029,1.14363597,0.549393424,0
-0.338614942,-0.547639597,0.557265029,-0.511622119,-0.486312367,0
-0.62261703,-0.813775168,-0.884573957,-0.052527101,-0.035421123,0
0.399367528,-0.547639597,-0.884573957,-0.052527101,-0.035421123,0
-0.000558191,-1.901033884,-0.884573957,1.14363597,-0.486312367,0
0.399367528,-0.547639597,0.557265029,-0.052527101,0.549393424,0
-0.000558191,-1.901033884,0.557265029,-0.511622119,-0.486312367,0
-0.62261703,0.014104606,-0.884573957,-0.052527101,0.549393424,0
-0.338614942,0.731051537,0.557265029,-0.511622119,-0.035421123,0
-0.338614942,0.014104606,-0.884573957,-0.052527101,-0.523178392,0
-0.291595972,0.014104606,0.557265029,-0.052527101,-0.035421123,0
0.399367528,-1.901033884,0.557265029,-0.511622119,-0.035421123,0
0.399367528,-0.813775168,-0.884573957,-0.511622119,-0.486312367,0
0.399367528,-0.813775168,0.557265029,-0.052527101,-0.523178392,0
0.399367528,0.731051537,-0.884573957,-0.511622119,0.549393424,0
-0.000558191,-0.547639597,-0.884573957,-0.511622119,-0.035421123,0
0.399367528,0.014104606,-0.884573957,-0.511622119,-0.035421123,0
-0.62261703,-0.547639597,-0.884573957,-0.052527101,0.549393424,0
-0.000558191,-1.901033884,0.557265029,-0.511622119,-0.486312367,0
0.059433153,-0.547639597,-0.884573957,-0.052527101,-0.035421123,0
-0.291595972,0.014104606,0.557265029,-0.052527101,-0.035421123,0
0.399367528,0.731051537,-0.451985124,-0.052527101,0.549393424,0
0.399367528,0.014104606,-0.884573957,-0.511622119,-0.486312367,0
-0.338614942,-0.547639597,0.557265029,-0.511622119,-0.486312367,0
0.399367528,-1.901033884,0.557265029,-0.511622119,-0.035421123,0
-0.291595972,0.014104606,0.557265029,-0.052527101,0.549393424,0
0.399367528,-0.547639597,-0.884573957,-0.511622119,-0.035421123,0
0.059433153,-0.813775168,0.557265029,-0.052527101,-0.486312367,0
-0.000558191,-0.813775168,-0.884573957,-0.052527101,-0.035421123,0
0.399367528,0.014104606,-0.884573957,-0.052527101,-0.035421123,0
-0.000558191,-0.813775168,-0.884573957,-0.511622119,-0.035421123,0
0.059433153,0.014104606,0.557265029,-0.052527101,-0.486312367,0
0.399367528,0.731051537,0.557265029,-0.511622119,0.549393424,0
-0.62261703,0.014104606,0.557265029,-0.052527101,-0.486312367,0
0.059433153,0.731051537,-0.884573957,-0.052527101,0.549393424,0
-0.291595972,-0.813775168,0.557265029,-0.511622119,-0.523178392,0
-0.338614942,0.731051537,0.557265029,-0.052527101,0.549393424,0
0.399367528,0.731051537,0.557265029,1.14363597,0.549393424,0
-0.291595972,-0.813775168,-0.884573957,-0.052527101,-0.486312367,0
-0.62261703,0.731051537,0.557265029,-0.052527101,0.549393424,0
-0.000558191,-0.547639597,0.557265029,-0.052527101,0.549393424,0
-0.291595972,-0.813775168,0.557265029,-0.052527101,-0.486312367,0
0.059433153,-0.547639597,-0.884573957,-0.052527101,-0.035421123,0
0.059433153,0.014104606,0.557265029,-0.511622119,-0.486312367,0
0.059433153,0.014104606,-0.884573957,-0.511622119,-0.035421123,0
0.399367528,0.731051537,-0.884573957,-0.511622119,0.549393424,0
0.399367528,-0.547639597,0.557265029,-0.511622119,0.549393424,0
0.399367528,0.731051537,0.557265029,1.14363597,0.549393424,0
-0.000558191,-0.547639597,-0.884573957,-0.052527101,-0.035421123,0
0.059433153,0.014104606,0.557265029,-0.052527101,-0.486312367,0
-0.000558191,-0.547639597,-0.884573957,-0.052527101,0.549393424,0
-0.62261703,0.731051537,-0.884573957,-0.511622119,0.549393424,0
0.399367528,-0.547639597,0.557265029,-0.511622119,-0.035421123,0
0.399367528,0.014104606,-0.884573957,-0.511622119,-0.486312367,0
-0.338614942,0.014104606,0.557265029,-0.052527101,-0.523178392,0
0.399367528,0.731051537,0.557265029,-0.052527101,0.549393424,0
0.399367528,1.297740964,-0.884573957,-0.052527101,-0.035421123,0
-0.338614942,-0.813775168,-0.884573957,-0.052527101,-0.486312367,0
-0.338614942,0.731051537,-0.884573957,-0.511622119,0.549393424,0
0.399367528,0.014104606,-0.884573957,-0.052527101,-0.035421123,0
-0.338614942,-0.813775168,-0.884573957,-0.511622119,-0.486312367,0
0.399367528,-0.547639597,0.557265029,-0.052527101,-0.035421123,0
-0.291595972,-0.813775168,0.557265029,-0.052527101,-0.486312367,0
0.399367528,0.731051537,0.557265029,-0.052527101,0.549393424,0
-0.000558191,0.014104606,0.557265029,-0.052527101,0.549393424,0
0.399367528,0.014104606,-0.884573957,1.785489856,-0.035421123,0
-0.291595972,-0.547639597,0.557265029,1.785489856,-0.523178392,0
-0.338614942,-1.901033884,-0.884573957,1.785489856,-0.035421123,0
-0.000558191,-0.813775168,0.557265029,-0.511622119,-0.486312367,0
0.399367528,0.731051537,0.557265029,-0.511622119,0.549393424,0
-0.62261703,0.014104606,0.557265029,-0.511622119,0.549393424,0
0.399367528,0.014104606,-0.884573957,-0.511622119,-0.486312367,0
0.399367528,0.731051537,0.557265029,-0.511622119,0.549393424,0
-0.338614942,0.014104606,-0.884573957,-0.052527101,-0.486312367,0
-0.000558191,1.297740964,0.557265029,-0.052527101,-0.035421123,0
-0.338614942,-0.547639597,0.557265029,-0.511622119,-0.035421123,0
0.399367528,-1.901033884,-0.884573957,-0.511622119,-0.486312367,0
0.399367528,0.731051537,-0.884573957,-0.511622119,0.549393424,0
0.059433153,0.014104606,-0.884573957,-0.052527101,-0.486312367,0
0.059433153,0.014104606,-0.884573957,-0.052527101,-0.486312367,0
0.399367528,-0.813775168,-0.884573957,-0.052527101,-0.035421123,0
0.399367528,1.297740964,-0.884573957,-0.052527101,-0.035421123,0
0.059433153,0.731051537,0.557265029,-0.052527101,-0.035421123,0
-0.338614942,-0.813775168,-0.884573957,-0.052527101,-0.486312367,0
0.059433153,0.731051537,-0.884573957,-0.052527101,-0.035421123,0
0.059433153,0.731051537,0.557265029,1.14363597,0.549393424,0
-0.291595972,-0.547639597,0.557265029,-0.052527101,-0.035421123,0
0.059433153,0.014104606,0.557265029,-0.511622119,-0.486312367,0
-0.338614942,-0.547639597,-0.884573957,-0.511622119,-0.035421123,0
-0.338614942,-0.813775168,-0.884573957,-0.511622119,-0.486312367,0
-0.62261703,-1.901033884,-0.884573957,1.14363597,-0.486312367,0
-0.000558191,-1.901033884,0.557265029,-0.052527101,-0.486312367,0
0.399367528,-0.547639597,0.557265029,-0.052527101,0.549393424,0
-0.338614942,-0.813775168,-0.451985124,-0.511622119,-0.486312367,0
-0.000558191,0.731051537,-0.884573957,-0.511622119,-0.035421123,0
0.399367528,0.014104606,-0.884573957,-0.052527101,-0.486312367,0
0.399367528,-1.901033884,-0.884573957,-0.052527101,-0.035421123,0
0.399367528,0.014104606,-0.884573957,-0.052527101,-0.035421123,0
-0.000558191,-1.901033884,0.557265029,-0.511622119,-0.523178392,0
0.059433153,-0.547639597,-0.884573957,-0.511622119,-0.035421123,0
-0.000558191,-0.547639597,0.557265029,-0.052527101,0.549393424,0
-0.000558191,-0.813775168,0.557265029,-0.511622119,-0.486312367,0
0.399367528,-0.813775168,0.557265029,-0.052527101,-0.035421123,0
0.399367528,-0.547639597,0.557265029,-0.052527101,0.549393424,0
0.399367528,0.731051537,0.557265029,-0.052527101,-0.523178392,0
-0.000558191,-1.901033884,-0.451985124,-0.052527101,-0.035421123,0
-0.338614942,-0.547639597,-0.884573957,-0.052527101,-0.035421123,0
-0.291595972,-0.813775168,-0.884573957,-0.511622119,-0.035421123,0
-0.338614942,-0.813775168,-0.884573957,-0.511622119,0.549393424,0
-0.000558191,-0.813775168,0.557265029,-0.511622119,-0.035421123,0
0.399367528,-0.813775168,0.557265029,-0.052527101,-0.035421123,0
-0.000558191,-0.813775168,-0.884573957,-0.052527101,-0.486312367,0
-0.338614942,0.014104606,-0.884573957,-0.052527101,-0.523178392,0
-0.291595972,0.014104606,-0.884573957,-0.052527101,-0.486312367,0
-0.338614942,-0.547639597,-0.884573957,-0.052527101,0.549393424,0
-0.338614942,0.014104606,-0.884573957,-0.511622119,-0.035421123,0
0.399367528,0.731051537,0.557265029,-0.052527101,-0.035421123,0
-0.338614942,-0.547639597,0.557265029,-0.052527101,-0.035421123,0
0.399367528,-0.547639597,-0.884573957,-0.052527101,-0.486312367,0
0.059433153,0.014104606,-0.884573957,-0.511622119,-0.523178392,0
-0.338614942,-0.813775168,-0.884573957,-0.052527101,-0.486312367,0
-0.338614942,-1.901033884,0.557265029,-0.052527101,-0.486312367,0
-0.338614942,-0.813775168,0.557265029,-0.052527101,-0.035421123,0
0.399367528,0.731051537,-0.884573957,-0.052527101,0.549393424,0
0.399367528,0.014104606,-0.884573957,-0.052527101,-0.486312367,0
-0.000558191,0.731051537,-0.884573957,-0.511622119,0.549393424,0
0.059433153,0.731051537,-0.451985124,-0.052527101,0.549393424,0
0.399367528,-0.813775168,0.557265029,-0.052527101,-0.035421123,0
-0.291595972,-0.813775168,-0.884573957,-0.052527101,-0.486312367,0
-0.291595972,-0.813775168,-0.884573957,-0.511622119,-0.035421123,0
0.059433153,0.731051537,0.557265029,-0.511622119,0.549393424,0
-0.291595972,-0.813775168,0.557265029,-0.052527101,-0.486312367,0
-0.338614942,0.014104606,-0.884573957,-0.052527101,-0.486312367,0
-0.000558191,-0.547639597,-0.884573957,-0.511622119,0.549393424,0
-0.000558191,-0.813775168,0.557265029,-0.511622119,-0.486312367,0
0.399367528,-0.813775168,-0.884573957,-0.511622119,-0.035421123,0
0.059433153,1.297740964,0.557265029,-0.052527101,-0.523178392,0
-0.000558191,0.014104606,-0.884573957,-0.052527101,-0.486312367,0
-0.000558191,-0.813775168,0.557265029,-0.511622119,-0.035421123,0
0.399367528,0.731051537,0.557265029,-0.052527101,0.549393424,0
-0.338614942,-0.813775168,-0.884573957,-0.511622119,-0.486312367,0
0.399367528,0.731051537,0.557265029,-0.052527101,0.549393424,0
-0.338614942,0.731051537,-0.884573957,-0.052527101,-0.523178392,0
0.059433153,-1.901033884,-0.884573957,-0.511622119,-0.035421123,0
-0.62261703,0.014104606,-0.884573957,-0.511622119,-0.486312367,0
-0.338614942,1.297740964,0.557265029,-0.511622119,-0.486312367,0
-0.338614942,-0.813775168,-0.884573957,-0.511622119,-0.486312367,0
0.059433153,0.731051537,0.557265029,-0.052527101,0.549393424,0
0.399367528,0.731051537,0.557265029,1.14363597,0.549393424,0
-0.000558191,-0.813775168,-0.884573957,-0.052527101,-0.035421123,0
-0.62261703,-0.813775168,-0.884573957,-0.052527101,-0.035421123,0
0.399367528,0.014104606,0.557265029,-0.052527101,-0.486312367,0
-0.338614942,-0.547639597,0.557265029,-0.052527101,-0.035421123,0
0.399367528,0.014104606,-0.884573957,-0.052527101,-0.035421123,0
-0.338614942,1.297740964,0.557265029,-0.052527101,-0.035421123,0
0.059433153,-0.813775168,-0.884573957,-0.511622119,-0.035421123,0
-0.291595972,-0.547639597,0.557265029,1.785489856,-0.523178392,0
0.399367528,0.731051537,0.557265029,-0.052527101,0.549393424,0
0.399367528,0.014104606,-0.884573957,-0.511622119,-0.035421123,0
-0.000558191,-1.901033884,0.557265029,-0.511622119,-0.486312367,0
0.059433153,-1.901033884,0.557265029,-0.052527101,-0.486312367,0
-0.338614942,-0.813775168,-0.884573957,-0.052527101,-0.035421123,0
0.399367528,-1.901033884,-0.451985124,-0.052527101,-0.486312367,0
-0.338614942,-0.813775168,-0.451985124,-0.511622119,-0.486312367,0
0.059433153,-0.547639597,0.557265029,-0.052527101,0.549393424,0
0.059433153,0.014104606,0.557265029,-0.052527101,-0.035421123,0
-0.338614942,0.731051537,-0.884573957,-0.511622119,-0.035421123,0
